run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,routing_mode,routing_path,routing_sha256,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes,layer,timing_mode
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b1_k8_tmiso_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-6b2d55_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.txt,e9393f31d270d1bb3bff93ac2dfba30a90f2099037c3f81a921c423ede3524b7,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.routing.txt,ae4c3b1279950d8ae6aa8ec2f8649710ee67303267cf8370f9eb9c099801c93e,1,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmiso_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmiso_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:00:23Z,2026-08-16T15:04:12Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmiso_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,isolated
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b1_k8_tmamo_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-6b2d55_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.txt,e9393f31d270d1bb3bff93ac2dfba30a90f2099037c3f81a921c423ede3524b7,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.routing.txt,ae4c3b1279950d8ae6aa8ec2f8649710ee67303267cf8370f9eb9c099801c93e,1,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmamo_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmamo_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:04:12Z,2026-08-16T15:08:03Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b1_k8_tmamo_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,amortized
20260816-134402_perlmutter_f5591a31,l1_hier_trace-37d38e_b1_k8_tmiso_isolated,stuck,perlmutter,l1_hier,a2av_hier,isolated,w16x4_trace-6b2d55_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.txt,e9393f31d270d1bb3bff93ac2dfba30a90f2099037c3f81a921c423ede3524b7,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.routing.txt,ae4c3b1279950d8ae6aa8ec2f8649710ee67303267cf8370f9eb9c099801c93e,1,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmiso_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmiso_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:08:03Z,2026-08-16T15:11:51Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmiso_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,isolated
20260816-134402_perlmutter_f5591a31,l1_hier_trace-37d38e_b1_k8_tmamo_isolated,stuck,perlmutter,l1_hier,a2av_hier,isolated,w16x4_trace-6b2d55_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.txt,e9393f31d270d1bb3bff93ac2dfba30a90f2099037c3f81a921c423ede3524b7,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-6b2d55_b1_k8_id001.routing.txt,ae4c3b1279950d8ae6aa8ec2f8649710ee67303267cf8370f9eb9c099801c93e,1,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmamo_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmamo_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:11:51Z,2026-08-16T15:15:39Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b1_k8_tmamo_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,amortized
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b2_k8_tmiso_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-db94d4_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.txt,e3b3c51086b9c6f2faf25d091db812cc961d9990a0eda00e60911b808383152d,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.routing.txt,1c3c1ac8c4227f08203f484d5e88a4b28e588f8a7511c82575767ae39c1867fc,2,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmiso_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmiso_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:15:39Z,2026-08-16T15:19:26Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmiso_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,isolated
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b2_k8_tmamo_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-db94d4_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.txt,e3b3c51086b9c6f2faf25d091db812cc961d9990a0eda00e60911b808383152d,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.routing.txt,1c3c1ac8c4227f08203f484d5e88a4b28e588f8a7511c82575767ae39c1867fc,2,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmamo_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmamo_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:19:26Z,2026-08-16T15:23:13Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b2_k8_tmamo_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,amortized
20260816-134402_perlmutter_f5591a31,l1_hier_trace-37d38e_b2_k8_tmiso_isolated,stuck,perlmutter,l1_hier,a2av_hier,isolated,w16x4_trace-db94d4_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.txt,e3b3c51086b9c6f2faf25d091db812cc961d9990a0eda00e60911b808383152d,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.routing.txt,1c3c1ac8c4227f08203f484d5e88a4b28e588f8a7511c82575767ae39c1867fc,2,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmiso_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmiso_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:23:13Z,2026-08-16T15:27:01Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmiso_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,isolated
20260816-134402_perlmutter_f5591a31,l1_hier_trace-37d38e_b2_k8_tmamo_isolated,stuck,perlmutter,l1_hier,a2av_hier,isolated,w16x4_trace-db94d4_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.txt,e3b3c51086b9c6f2faf25d091db812cc961d9990a0eda00e60911b808383152d,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-db94d4_b2_k8_id001.routing.txt,1c3c1ac8c4227f08203f484d5e88a4b28e588f8a7511c82575767ae39c1867fc,2,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmamo_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmamo_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:27:01Z,2026-08-16T15:30:49Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_hier_trace-37d38e_b2_k8_tmamo_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,amortized
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b4_k8_tmiso_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-7d6bea_b4_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-7d6bea_b4_k8_id001.txt,e866ccff1cb684346a7e767cf36b9d0f4c6ecd7349ba6918c402f738e62e92f9,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-7d6bea_b4_k8_id001.routing.txt,dd196f4350c988d645994a0a47d87bd08b612327c30260324535a080574231df,4,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""16384"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmiso_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmiso_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:30:49Z,2026-08-16T15:34:36Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmiso_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,isolated
20260816-134402_perlmutter_f5591a31,l1_dense_trace-37d38e_b4_k8_tmamo_isolated,stuck,perlmutter,l1_dense,dense,isolated,w16x4_trace-7d6bea_b4_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-7d6bea_b4_k8_id001.txt,e866ccff1cb684346a7e767cf36b9d0f4c6ecd7349ba6918c402f738e62e92f9,trace,"{""layer"": 92, ""pools"": ""mmlu/high_school_world_history"", ""sem"": ""homog""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-7d6bea_b4_k8_id001.routing.txt,dd196f4350c988d645994a0a47d87bd08b612327c30260324535a080574231df,4,8,128,4096,8192,bfloat16,16,4,4,cxi,,,10,5,8,,"{""FLUX_A2AV_RS_MAX_CONV_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_SEND_ROWS"": ""16384"", ""FLUX_A2AV_RS_MAX_STAGE_ROWS"": ""8192"", ""FLUX_A2AV_RS_MAX_WIRE_ROWS"": ""8192"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmamo_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmamo_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",72741e5f30054f19f9e6e7eaa8a4b5ea1f033455,1,,,,,,,2026-08-16T15:34:36Z,2026-08-16T15:38:25Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260816-134402_perlmutter_f5591a31/cells/l1_dense_trace-37d38e_b4_k8_tmamo_isolated,,,"comm-only campaign P3 l1 blow fwd: first layer1 sweep, real Qwen3 trace, W16; stuck, retry 1: stuck",l1,amortized
