run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-094347,ours_l01_s1_pv2_r2_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2,1,ok,0,12.55944,0.47048,1.094224,0.002704,6.621296,4.3640159999999995,10.97664
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,1,ok,0,12.798976,0.39268800000000004,1.374432,0.002672,6.6704159999999995,4.3964,11.003039999999999
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps05_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,1,ok,0,12.545808000000001,0.28356800000000004,1.437168,0.00264,6.6412320000000005,4.337759999999999,10.913408
20260915-094347,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b1_k8_isolated,ours_l01_s2_swap_force_p2p_r2,1,ok,0,13.80544,0.53792,1.51488,0.815232,6.6928160000000005,4.348032,11.00856
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,1,ok,0,13.928128000000001,0.663264,1.57376,0.8875040000000001,6.709952,4.458527999999999,11.133808
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05_trace-a2e8ab_b1_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05,1,ok,0,13.788272,0.36571200000000004,1.704608,0.815728,6.685919999999999,4.407552,11.061472
20260915-094347,llc_l01_s1_pv2_trace-a2e8ab_b1_k8_isolated,llc_l01_s1_pv2,1,ok,0,15.382432000000001,0.773344,1.3971520000000002,0.002656,9.090464,4.230112,13.294128
20260915-094347,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,llc_l01_s1_pv2_pv3c_eps025,1,ok,0,15.642128,0.691776,1.5396320000000001,0.002688,9.161664,4.367872,13.533088
20260915-094347,llc_l01_s1_pv2_pv3c_eps05_trace-a2e8ab_b1_k8_isolated,llc_l01_s1_pv2_pv3c_eps05,1,ok,0,15.574112,0.462784,1.585632,0.00264,9.204,4.280799999999999,13.383008
20260915-094347,ours_l01_s1_pv2_r2_dwire_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2_dwire,1,ok,0,6.768224,0.262896,1.314608,0.002672,3.2226559999999997,2.099936,5.253232000000001
20260915-094347,ours_l01_s1_pv2_r2_dwire_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2_dwire_pv3c_eps025,1,ok,0,6.780016,0.26344,1.5481280000000002,0.002656,3.0292320000000004,2.0135680000000002,4.982144
20260915-094347,ours_l01_s1_pv2_r2_dwire_pv3c_eps05_trace-a2e8ab_b1_k8_isolated,ours_l01_s1_pv2_r2_dwire_pv3c_eps05,1,ok,0,7.120912000000001,0.267232,1.682752,0.002672,3.110304,2.207152,5.251023999999999
20260915-094347,ours_l01_s1_pv2_r2_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2,4,ok,0,14.890256,0.720576,1.835488,0.00264,7.384592,5.439232,12.839279999999999
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,4,ok,0,15.48016,0.561824,1.988976,0.002656,7.853744000000001,5.492672,13.375952
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps05_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,4,ok,0,14.950096,0.3372,1.83208,0.00264,7.5399840000000005,5.40264,12.908928
20260915-094347,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b4_k8_isolated,ours_l01_s2_swap_force_p2p_r2,4,ok,0,15.75896,0.43942400000000004,2.128064,0.875168,7.450944,5.371952,12.726416
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,4,ok,0,16.259537,0.580784,2.065776,0.8442080000000001,7.679776,5.436608,13.091248
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05_trace-a2e8ab_b4_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05,4,ok,0,15.852912,0.325792,2.051248,1.07112,7.61232,5.309056,12.871456
20260915-094347,llc_l01_s1_pv2_trace-a2e8ab_b4_k8_isolated,llc_l01_s1_pv2,4,ok,0,18.616495999999998,0.7176,1.6592,0.00264,10.492367999999999,5.6995045,16.5396165
20260915-094347,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,llc_l01_s1_pv2_pv3c_eps025,4,ok,0,18.538912,0.69208,1.804528,0.002656,10.539536,5.774544000000001,16.189584
20260915-094347,llc_l01_s1_pv2_pv3c_eps05_trace-a2e8ab_b4_k8_isolated,llc_l01_s1_pv2_pv3c_eps05,4,ok,0,19.2767675,0.7627360000000001,1.939472,0.002624,10.845056,6.0335845,16.546464
20260915-094347,ours_l01_s1_pv2_r2_dwire_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2_dwire,4,ok,0,16.361503499999998,0.653776,2.0972,0.002656,8.293248,6.264272,14.130352
20260915-094347,ours_l01_s1_pv2_r2_dwire_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2_dwire_pv3c_eps025,4,ok,0,15.101056,0.29814399999999996,2.251616,0.002688,7.341648,5.6917279999999995,12.656208
20260915-094347,ours_l01_s1_pv2_r2_dwire_pv3c_eps05_trace-a2e8ab_b4_k8_isolated,ours_l01_s1_pv2_r2_dwire_pv3c_eps05,4,ok,0,15.9548475,0.302688,2.389648,0.002608,7.583376,6.1596,13.382144
20260915-094347,ours_l01_s1_pv2_r2_trace-a2e8ab_b16_k8_isolated,ours_l01_s1_pv2_r2,16,ok,0,27.267519999999998,0.707792,2.734432,0.002672,12.59608,11.229088,24.0505765
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,16,ok,0,31.052735,0.7025440000000001,3.124784,0.002624,14.755376,12.491104,27.753536500000003
20260915-094347,ours_l01_s1_pv2_r2_pv3c_eps05_trace-a2e8ab_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,16,ok,0,355.968994,0.868512,3.1268960000000003,0.002656,13.252672,340.0805815,352.954666
20260915-094347,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2,16,ok,0,355.825226,0.612672,3.131616,1.222688,12.17816,340.14950550000003,351.6965485
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,16,ok,0,31.5842245,0.695824,2.881936,1.142976,13.885615999999999,12.318976,27.5663995
20260915-094347,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05_trace-a2e8ab_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05,16,ok,0,28.929807500000003,0.77536,3.197248,0.98944,13.121616,12.1296,25.0240645
20260915-094347,llc_l01_s1_pv2_trace-a2e8ab_b16_k8_isolated,llc_l01_s1_pv2,16,ok,0,33.7041915,0.7591680000000001,2.7601760000000004,0.002656,17.0263995,14.55328,30.699039499999998
20260915-094347,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,llc_l01_s1_pv2_pv3c_eps025,16,ok,0,37.576096,0.543328,3.436384,0.00264,19.828496,14.876368,34.127937
