run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-085958,llc_l01_s1_pv2_trace-610042_b1_k8_isolated,llc_l01_s1_pv2,1,ok,0,8.357631999999999,0.349984,0.971696,0.002656,4.9210080000000005,2.114576,7.03096
20260915-085958,llc_l01_s1_pv2_pv3c_eps025_trace-610042_b1_k8_isolated,llc_l01_s1_pv2_pv3c_eps025,1,ok,0,8.337712,0.323632,0.991552,0.00264,4.92776,2.180656,7.0307200000000005
20260915-085958,llc_l01_s1_pv2_pv3c_eps05_trace-610042_b1_k8_isolated,llc_l01_s1_pv2_pv3c_eps05,1,ok,0,8.271456,0.314192,1.027072,0.002576,4.868976,2.143072,6.93128
