run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-053358,ours_l01_s1_pv2_r2_trace-610042_b4_k8_isolated,ours_l01_s1_pv2_r2,4,ok,0,6.287264,0.441392,0.7987040000000001,0.002656,2.43848,2.7395519999999998,5.156015999999999
20260915-053358,ours_l01_s1_pv2_r2_pv3c_trace-610042_b4_k8_isolated,ours_l01_s1_pv2_r2_pv3c,4,ok,0,6.091648,0.16537600000000002,0.650624,0.00264,2.454016,2.77512,5.2118079999999996
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b4_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,4,ok,0,6.106032,0.288544,0.669216,0.002608,2.436368,2.8013760000000003,5.237376
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b4_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,4,ok,0,5.996624000000001,0.187552,0.688592,0.002656,2.4319680000000004,2.7392,5.157824
20260915-053358,ours_l01_s1_pv2_r2_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2,16,ok,0,14.695248,0.2692,0.90744,0.002432,6.5591360000000005,7.028288,13.546496000000001
20260915-053358,ours_l01_s1_pv2_r2_pv3c_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c,16,ok,0,14.574256,0.16984,0.7992159999999999,0.002672,6.297824,7.323232,13.643024
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,16,ok,0,14.468384,0.201808,0.8031680000000001,0.002608,6.495008,7.016832,13.373472
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,16,ok,0,14.669903999999999,0.167184,0.799328,0.002384,6.600496,7.167296,13.714496
20260915-053358,ours_l01_s1_pv2_r2_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2,64,ok,0,47.592417,0.540416,1.943248,0.002592,20.0100965,25.093487500000002,45.0746405
20260915-053358,ours_l01_s1_pv2_r2_pv3c_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c,64,ok,0,48.421312,0.48139200000000004,1.917056,0.002656,20.768304999999998,25.234992,46.225984499999996
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,64,failed,0,,,,,,,
20260915-053358,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,64,failed,0,,,,,,,
