run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-102031,ours_l01_s1_pv2_r2_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2,16,ok,0,28.266399999999997,0.6899200000000001,2.190288,0.00264,13.558288,12.286016,25.9639205
20260915-102031,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,16,ok,0,29.018864,0.6624639999999999,2.47992,0.002688,13.897648,12.490144,26.137327
20260915-102031,ours_l01_s1_pv2_r2_pv3c_eps1_trace-610042_b16_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps1,16,ok,0,28.75504,0.49088,2.0789920000000004,0.002672,14.084288,12.467152,26.2233275
20260915-102031,ours_l01_s2_swap_force_p2p_r2_trace-610042_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2,16,ok,0,29.828415999999997,0.5353600000000001,2.42328,1.046272,13.46192,12.403472,25.9753765
20260915-102031,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05_trace-610042_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps05,16,ok,0,30.2827995,0.653184,2.646256,0.935424,14.251712000000001,12.664192,26.661664000000002
20260915-102031,ours_l01_s2_swap_force_p2p_r2_pv3c_eps1_trace-610042_b16_k8_isolated,ours_l01_s2_swap_force_p2p_r2_pv3c_eps1,16,ok,0,29.527936,0.320272,2.309328,0.9392959999999999,13.640927999999999,12.538784,26.124495500000002
20260915-102031,llc_l01_s1_pv2_trace-610042_b16_k8_isolated,llc_l01_s1_pv2,16,ok,0,35.424992,0.7481599999999999,2.144384,0.00264,19.1384005,14.5308315,32.773615
20260915-102031,llc_l01_s1_pv2_pv3c_eps05_trace-610042_b16_k8_isolated,llc_l01_s1_pv2_pv3c_eps05,16,ok,0,35.703775,0.756992,2.28032,0.002656,18.631936,15.158671,32.9231855
20260915-102031,llc_l01_s1_pv2_pv3c_eps1_trace-610042_b16_k8_isolated,llc_l01_s1_pv2_pv3c_eps1,16,ok,0,34.8685435,0.769712,2.279648,0.00264,18.0599365,14.674015,31.9445915
