run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-184739,ours_l01_s1_pv2_r2_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2,64,ok,0,116.61283499999999,1.032832,10.038992,0.002688,54.4736955,51.327503,106.2460175
20260915-184739,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,64,ok,0,126.6860315,0.837296,10.658496,0.00272,60.22216,56.1004165,116.65728
