run_id,cell_id,variant,budget,status,deterministic,total_ms,plan_comm_ms,plan_ms,place_ms,l0_ms,l1_ms,e2e_ms
20260915-101015,ours_l01_s1_pv2_r2_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2,64,ok,0,84.6822585,0.778976,6.230448,0.002672,40.710577,39.2743665,79.0704155
20260915-101015,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps025,64,ok,0,93.537487,0.46630400000000005,6.464639999999999,0.002656,43.879135000000005,43.853409,87.415119
20260915-101015,ours_l01_s1_pv2_r2_pv3c_eps05_trace-610042_b64_k8_isolated,ours_l01_s1_pv2_r2_pv3c_eps05,64,ok,0,88.9668655,0.676432,5.956128,0.002688,41.9937765,40.612384500000005,83.129215
