run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,routing_mode,routing_path,routing_sha256,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes,router,eps,placement_sha,incidence_remote,mean_nodes_per_token,layer,timing_mode
20260819-053622_perlmutter_63230467,epic_l01_hc_m1_na_lc25_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_l01_hc_m1_na_lc25,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:36:22Z,2026-08-19T05:37:09Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,loccap,0.25,40d75e7deb546120,5187,1.266357421875,l01,
20260819-053622_perlmutter_63230467,epic_l01_hc_m1_na_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_l01_hc_m1_na,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:37:09Z,2026-08-19T05:37:55Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,40d75e7deb546120,7303,1.782958984375,l01,
20260819-053622_perlmutter_63230467,epic_l01_hc_m1_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_l01_hc_m1,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:37:55Z,2026-08-19T05:38:40Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,,10512,2.56640625,l01,
20260819-053622_perlmutter_63230467,epic_hc_m1_na_lcinf_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1_na_lcinf,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_lcinf_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_lcinf_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:38:40Z,2026-08-19T05:39:03Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_lcinf_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,loccap,inf,40d75e7deb546120,4446,1.08544921875,l0,
20260819-053622_perlmutter_63230467,epic_hc_m1_na_rankconc_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1_na_rankconc,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_rankconc_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_rankconc_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:39:03Z,2026-08-19T05:39:25Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_rankconc_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,93ceb85fd98c73a7,8284,2.0224609375,l0,
20260819-053622_perlmutter_63230467,epic_hc_m1_na_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1_na,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:39:25Z,2026-08-19T05:39:46Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_na_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,40d75e7deb546120,7303,1.782958984375,l0,
20260819-053622_perlmutter_63230467,epic_hc_m1_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:39:46Z,2026-08-19T05:40:08Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,,10512,2.56640625,l0,
20260819-053622_perlmutter_63230467,epic_hc_m1_place_none_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1_place_none,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_place_none_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_place_none_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:40:08Z,2026-08-19T05:40:31Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_hc_m1_place_none_trace-a625db_b2_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,,11350,2.77099609375,l0,
20260819-053622_perlmutter_63230467,epic_l01_hc_m1_na_lc25_trace-a625db_b8_k8_isolated,ok,perlmutter,epic_l01_hc_m1_na_lc25,epic_hc_a2av,isolated,w16x4_trace-0971f3_b8_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-0971f3_b8_k8_id001.txt,6d2a73bb0d5eafed87104cc70cdfc7f2a9002eee3a76b64577e94dca7f8f2ab2,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-0971f3_b8_k8_id001.routing.txt,00e3cec1aaead138d85f1b20e81a0447236acead15e2a0913c20a7df807d782d,8,8,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b8_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b8_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:40:31Z,2026-08-19T05:41:23Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_lc25_trace-a625db_b8_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,loccap,0.25,a6202d27e81ba4cc,21491,1.31170654296875,l01,
20260819-053622_perlmutter_63230467,epic_l01_hc_m1_na_trace-a625db_b8_k8_isolated,ok,perlmutter,epic_l01_hc_m1_na,epic_hc_a2av,isolated,w16x4_trace-0971f3_b8_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-0971f3_b8_k8_id001.txt,6d2a73bb0d5eafed87104cc70cdfc7f2a9002eee3a76b64577e94dca7f8f2ab2,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-0971f3_b8_k8_id001.routing.txt,00e3cec1aaead138d85f1b20e81a0447236acead15e2a0913c20a7df807d782d,8,8,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b8_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b8_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",6016c664bb6dff64c26b38fef1177f55294d2613,1,,,,1,1,0,2026-08-19T05:41:23Z,2026-08-19T05:42:11Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260819-053622_perlmutter_63230467/cells/epic_l01_hc_m1_na_trace-a625db_b8_k8_isolated,,,A1 REVERSED twin placement axis (P4/P5/P6): 16 cells iso; pre-registered predictions in formalization 7.7 / NR-16,d6,,a6202d27e81ba4cc,29414,1.7952880859375,l01,
