run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,routing_mode,routing_path,routing_sha256,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes,router,eps,placement_sha,incidence_remote,mean_nodes_per_token,layer,timing_mode,timing_accounting
20260820-112548_perlmutter_b1443b05,moonep_l01_nvshmem_getmem_trace-a625db_b1_k8_isolated,ok,perlmutter,moonep_l01_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:25:49Z,2026-08-20T11:26:36Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l01,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,moonep_nvshmem_getmem_trace-a625db_b1_k8_isolated,ok,perlmutter,moonep_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""2G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:26:36Z,2026-08-20T11:27:01Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l0,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,epic_l01_hc_m1_mig_fused_trace-a625db_b1_k8_isolated,ok,perlmutter,epic_l01_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:27:01Z,2026-08-20T11:27:48Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",d6,,,5246,2.5615234375,l01,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,epic_hc_m1_mig_fused_trace-a625db_b1_k8_isolated,ok,perlmutter,epic_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:27:48Z,2026-08-20T11:28:12Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",d6,,,5246,2.5615234375,l0,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,eplb_l01_trace-a625db_b1_k8_isolated,ok,perlmutter,eplb_l01,eplb_static_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_l01_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_l01_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""2G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:28:12Z,2026-08-20T11:28:57Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_l01_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l01,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,eplb_trace-a625db_b1_k8_isolated,ok,perlmutter,eplb,eplb_static_a2av,isolated,w16x4_trace-737b5c_b1_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.txt,c0fbabc9a39f2896ab3b4eddc6d833aa31afb10a0a6159f7d8d2182d6e92f384,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-737b5c_b1_k8_id001.routing.txt,1e47335e8422088e3b44278373a949d6e4185c7555b80dc6cc3ed45c7f35e9f8,1,8,128,4096,8192,bfloat16,16,4,4,cxi,2048,128,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_trace-a625db_b1_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_trace-a625db_b1_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""2G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:28:57Z,2026-08-20T11:29:20Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/eplb_trace-a625db_b1_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l0,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,moonep_l01_nvshmem_getmem_trace-a625db_b2_k8_isolated,ok,perlmutter,moonep_l01_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:29:20Z,2026-08-20T11:30:00Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_l01_nvshmem_getmem_trace-a625db_b2_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l01,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,moonep_nvshmem_getmem_trace-a625db_b2_k8_isolated,ok,perlmutter,moonep_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""2G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:30:00Z,2026-08-20T11:30:25Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/moonep_nvshmem_getmem_trace-a625db_b2_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",,,,,,l0,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,epic_l01_hc_m1_mig_fused_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_l01_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:30:25Z,2026-08-20T11:31:13Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b2_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",d6,,,10512,2.56640625,l01,,per_iter_gpu
20260820-112548_perlmutter_b1443b05,epic_hc_m1_mig_fused_trace-a625db_b2_k8_isolated,ok,perlmutter,epic_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-4f187d_b2_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.txt,dfd515960c8690648facdf31ec0237d70de01304a10a74670c0fc19839e1b2c1,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-4f187d_b2_k8_id001.routing.txt,31db908584301070c1c0e280b72a544354a30a5e1365e07ad9e65db276f8edda,2,8,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b2_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b2_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",356c9abf9e555cb0fd58687e4debbeb7e3a80229,1,,,,1,1,0,2026-08-20T11:31:13Z,2026-08-20T11:31:37Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-112548_perlmutter_b1443b05/cells/epic_hc_m1_mig_fused_trace-a625db_b2_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule: repeat + reverse arm order). rule-5 new-accounting baselines debut (SCHEMA protocol rule 5): per-iteration GPU planning timed inside the bracket (plan_ms; timing_accounting=per_iter_gpu; moonep runs the AUTHENTIC ported fused planner kernel, moonep_planner_impl=cute_port). eplb_l01 debut (staged combine mirror, comb_dst_slot deterministic reduce). EPIC arm = hc m1 + --migration inkernel (paper-faithful fused swap; timed GPU decision consuming the iteration loads). NEVER compare planning-inclusive totals against pre-2026-08-20 capsules; quote plan_ms/total_ms per arm.",d6,,,10512,2.56640625,l0,,per_iter_gpu
