nodes,model,row_id,row_label,budget_mib,total_ms,recorded_ms,stat,arm_variant,impl,capsule,cell_id,branch,git_sha,flag
8,Qwen,fast_gemm,FAST + GEMM,1,31.717,31.72,iter_max_median,l01_fast,fast,20260829-135921_perlmutter_929fd81d,l01_fast_trace-a2e8ab_b1_k8_e2e,fast-split,33cd4100a,
8,Qwen,fast_gemm,FAST + GEMM,2,33.508,33.51,iter_max_median,l01_fast,fast,20260829-135921_perlmutter_929fd81d,l01_fast_trace-a2e8ab_b2_k8_e2e,fast-split,33cd4100a,
8,Qwen,fast_gemm,FAST + GEMM,4,35.188,35.19,iter_max_median,l01_fast,fast,20260829-135921_perlmutter_929fd81d,l01_fast_trace-a2e8ab_b4_k8_e2e,fast-split,33cd4100a,
8,Qwen,fast_gemm,FAST + GEMM,16,62.273,62.27,iter_max_median,l01_fast,fast,20260829-135921_perlmutter_929fd81d,l01_fast_trace-a2e8ab_b16_k8_e2e,fast-split,33cd4100a,
8,Qwen,fast_gemm,FAST + GEMM,64,185.896,185.9,iter_max_median,l01_fast,fast,20260830-061716_perlmutter_ca0ee6d7,l01_fast_trace-a2e8ab_b64_k8_e2e,fast-split,3e317e31a,
8,Qwen,comet,Comet,1,7.697,7.697,iter_max_median,l01_allgather_dense,flux,20260824-163955_perlmutter_095c1643,l01_allgather_dense_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
8,Qwen,comet,Comet,2,8.186,8.19,iter_max_median,l01_allgather_dense,flux,20260824-163955_perlmutter_095c1643,l01_allgather_dense_trace-a2e8ab_b2_k8_isolated,main,fc8e47070,
8,Qwen,comet,Comet,4,10.632,10.632,iter_max_median,l01_allgather_dense,flux,20260824-163955_perlmutter_095c1643,l01_allgather_dense_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
8,Qwen,comet,Comet,16,28.341,28.341,iter_max_median,l01_allgather_dense,flux,20260824-163955_perlmutter_095c1643,l01_allgather_dense_trace-a2e8ab_b16_k8_isolated,main,fc8e47070,
8,Qwen,comet,Comet,64,100.247,100.247,iter_max_median,l01_allgather_dense,flux,20260824-163955_perlmutter_095c1643,l01_allgather_dense_trace-a2e8ab_b64_k8_isolated,main,fc8e47070,
8,Qwen,moonep,MoonEP,1,12.293,12.293,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-170049_perlmutter_472b596a,moonep_l01_nvshmem_getmem_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
8,Qwen,moonep,MoonEP,2,12.266,12.27,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-170049_perlmutter_472b596a,moonep_l01_nvshmem_getmem_trace-a2e8ab_b2_k8_isolated,main,fc8e47070,
8,Qwen,moonep,MoonEP,4,16.341,16.341,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-170049_perlmutter_472b596a,moonep_l01_nvshmem_getmem_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
8,Qwen,moonep,MoonEP,16,39.839,39.839,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-170049_perlmutter_472b596a,moonep_l01_nvshmem_getmem_trace-a2e8ab_b16_k8_isolated,main,fc8e47070,
8,Qwen,moonep,MoonEP,64,154.878,154.878,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-170049_perlmutter_472b596a,moonep_l01_nvshmem_getmem_trace-a2e8ab_b64_k8_isolated,main,fc8e47070,
8,Qwen,eplb,EPLB,1,7.301,7.301,iter_max_median,eplb_l01,eplb,20260824-164533_perlmutter_062d03f9,eplb_l01_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
8,Qwen,eplb,EPLB,2,9.712,9.71,iter_max_median,eplb_l01,eplb,20260824-164533_perlmutter_062d03f9,eplb_l01_trace-a2e8ab_b2_k8_isolated,main,fc8e47070,
8,Qwen,eplb,EPLB,4,14.379,14.379,iter_max_median,eplb_l01,eplb,20260824-164533_perlmutter_062d03f9,eplb_l01_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
8,Qwen,eplb,EPLB,16,44.633,44.633,iter_max_median,eplb_l01,eplb,20260824-164533_perlmutter_062d03f9,eplb_l01_trace-a2e8ab_b16_k8_isolated,main,fc8e47070,
8,Qwen,eplb,EPLB,64,171.708,171.708,iter_max_median,eplb_l01,eplb,20260824-164533_perlmutter_062d03f9,eplb_l01_trace-a2e8ab_b64_k8_isolated,main,fc8e47070,
8,Qwen,epic,EPIC,1,9.317,9.317,iter_max_median,epic_l01_hc_m1,epic,20260824-164856_perlmutter_a78bf560,epic_l01_hc_m1_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
8,Qwen,epic,EPIC,2,10.428,10.43,iter_max_median,epic_l01_hc_m1,epic,20260824-164856_perlmutter_a78bf560,epic_l01_hc_m1_trace-a2e8ab_b2_k8_isolated,main,fc8e47070,
8,Qwen,epic,EPIC,4,12.677,12.677,iter_max_median,epic_l01_hc_m1,epic,20260824-164856_perlmutter_a78bf560,epic_l01_hc_m1_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
8,Qwen,epic,EPIC,16,29.507,29.507,iter_max_median,epic_l01_hc_m1,epic,20260824-164856_perlmutter_a78bf560,epic_l01_hc_m1_trace-a2e8ab_b16_k8_isolated,main,fc8e47070,
8,Qwen,epic,EPIC,64,104.426,104.426,iter_max_median,epic_l01_hc_m1,epic,20260824-164856_perlmutter_a78bf560,epic_l01_hc_m1_trace-a2e8ab_b64_k8_isolated,main,fc8e47070,
8,Qwen,ours1_tokencomm,1Ours(Token Comm),1,5.164,5.16,iter_max_median,l01_slipstream,flux,20260829-145557_perlmutter_1218cd82,l01_slipstream_trace-a2e8ab_b1_k8_isolated,main,eb57d66ad,
8,Qwen,ours1_tokencomm,1Ours(Token Comm),2,6.529,6.53,iter_max_median,l01_slipstream,flux,20260829-145557_perlmutter_1218cd82,l01_slipstream_trace-a2e8ab_b2_k8_isolated,main,eb57d66ad,
8,Qwen,ours1_tokencomm,1Ours(Token Comm),4,8.866,8.87,iter_max_median,l01_slipstream,flux,20260824-164236_perlmutter_16f98932,l01_slipstream_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
8,Qwen,ours1_tokencomm,1Ours(Token Comm),16,24.484,24.48,iter_max_median,l01_slipstream,flux,20260829-145557_perlmutter_1218cd82,l01_slipstream_trace-a2e8ab_b16_k8_isolated,main,eb57d66ad,
8,Qwen,ours1_tokencomm,1Ours(Token Comm),64,87.555,87.56,iter_max_median,l01_slipstream,flux,20260829-145557_perlmutter_1218cd82,l01_slipstream_trace-a2e8ab_b64_k8_isolated,main,eb57d66ad,
8,Qwen,ours2_nooverlap,2Ours(expert balance + Routing),1,7.501,7.501,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-090203,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-3.1%
8,Qwen,ours2_nooverlap,2Ours(expert balance + Routing),2,8.466,8.47,iter_max_median,llc_l01_s1_pv2,epic,20260827-140809_perlmutter_f75dbf02,llc_l01_s1_pv2_trace-a2e8ab_b2_k8_isolated,main,36d042424,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,Qwen,ours2_nooverlap,2Ours(expert balance + Routing),4,10.41,10.41,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-090203,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-0.4%
8,Qwen,ours2_nooverlap,2Ours(expert balance + Routing),16,23.349,23.349,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-090203,llc_l01_s1_pv2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-0.6%
8,Qwen,ours2_nooverlap,2Ours(expert balance + Routing),64,70.308,70.31,iter_max_median,llc_l01_s1_pv2,epic,20260827-141053_perlmutter_b2fd4485,llc_l01_s1_pv2_trace-a2e8ab_b64_k8_isolated,main,36d042424,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,Qwen,ours12,1+2,1,5.269,5.269,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-0.5%
8,Qwen,ours12,1+2,2,5.869,5.87,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-145836_perlmutter_1f6e0f92,ours_l01_s1_pv2_r2_trace-a2e8ab_b2_k8_isolated,main,eb57d66ad,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,Qwen,ours12,1+2,4,7.735,7.735,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=4.9%
8,Qwen,ours12,1+2,16,16.742,16.742,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s1_pv2_r2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-4.4%
8,Qwen,ours12,1+2,64,58.371,58.37,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-153941_perlmutter_a469f6ef,ours_l01_s1_pv2_r2_trace-a2e8ab_b64_k8_isolated,main,f3da6f3e2,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),1,6.111,6.111,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-4.1%
8,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),2,7.879,7.88,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-034752_perlmutter_6ef48aea,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b2_k8_isolated,main,044aaf804,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),4,8.087,8.087,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-4.8%
8,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),16,17.429,17.429,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-090203,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-a2e8ab_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-6.3%
8,Qwen,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),64,61.133,61.13,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-034752_perlmutter_6ef48aea,ours_l01_s2_swap_force_p2p_r2_trace-a2e8ab_b64_k8_isolated,main,044aaf804,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,nvshmem_gemm,Torch a2av (not ag) + GEMM,1,9.237,9.24,iter_max_mean,l01_nvshmem,nvshmem,20260831-052029_perlmutter_2e94d27b,l01_nvshmem_trace-610042_b1_k8_isolated,main,e270e40ec,label_torch_a2av_is_l01_nvshmem
8,K2,nvshmem_gemm,Torch a2av (not ag) + GEMM,2,10.953,10.95,iter_max_mean,l01_nvshmem,nvshmem,20260831-052029_perlmutter_2e94d27b,l01_nvshmem_trace-610042_b2_k8_isolated,main,e270e40ec,label_torch_a2av_is_l01_nvshmem
8,K2,nvshmem_gemm,Torch a2av (not ag) + GEMM,4,16.767,16.77,iter_max_mean,l01_nvshmem,nvshmem,20260831-052029_perlmutter_2e94d27b,l01_nvshmem_trace-610042_b4_k8_isolated,main,e270e40ec,label_torch_a2av_is_l01_nvshmem
8,K2,nvshmem_gemm,Torch a2av (not ag) + GEMM,16,44.426,44.43,iter_max_mean,l01_nvshmem,nvshmem,20260831-052029_perlmutter_2e94d27b,l01_nvshmem_trace-610042_b16_k8_isolated,main,e270e40ec,label_torch_a2av_is_l01_nvshmem
8,K2,nvshmem_gemm,Torch a2av (not ag) + GEMM,64,166.870,166.87,iter_max_mean,l01_nvshmem,nvshmem,20260831-052029_perlmutter_2e94d27b,l01_nvshmem_trace-610042_b64_k8_isolated,main,e270e40ec,label_torch_a2av_is_l01_nvshmem
8,K2,fast_gemm,FAST + GEMM,1,30.379,30.38,iter_max_median,l01_fast,fast,20260829-135702_perlmutter_36f8d83b,l01_fast_trace-610042_b1_k8_e2e,fast-split,33cd4100a,
8,K2,fast_gemm,FAST + GEMM,2,31.459,31.46,iter_max_median,l01_fast,fast,20260829-135702_perlmutter_36f8d83b,l01_fast_trace-610042_b2_k8_e2e,fast-split,33cd4100a,
8,K2,fast_gemm,FAST + GEMM,4,36.823,36.82,iter_max_median,l01_fast,fast,20260829-135702_perlmutter_36f8d83b,l01_fast_trace-610042_b4_k8_e2e,fast-split,33cd4100a,
8,K2,fast_gemm,FAST + GEMM,16,61.810,61.81,iter_max_median,l01_fast,fast,20260829-135702_perlmutter_36f8d83b,l01_fast_trace-610042_b16_k8_e2e,fast-split,33cd4100a,
8,K2,fast_gemm,FAST + GEMM,64,166.881,166.88,iter_max_median,l01_fast,fast,20260829-135702_perlmutter_36f8d83b,l01_fast_trace-610042_b64_k8_e2e,fast-split,33cd4100a,
8,K2,comet,Comet,1,6.773,6.773,iter_max_median,l01_allgather_dense,flux,20260824-161030_perlmutter_aaeb2b14,l01_allgather_dense_trace-610042_b1_k8_isolated,main,fc8e47070,
8,K2,comet,Comet,2,7.981,7.98,iter_max_median,l01_allgather_dense,flux,20260824-161030_perlmutter_aaeb2b14,l01_allgather_dense_trace-610042_b2_k8_isolated,main,fc8e47070,
8,K2,comet,Comet,4,10.899,10.899,iter_max_median,l01_allgather_dense,flux,20260824-161030_perlmutter_aaeb2b14,l01_allgather_dense_trace-610042_b4_k8_isolated,main,fc8e47070,
8,K2,comet,Comet,16,29.900,29.9,iter_max_median,l01_allgather_dense,flux,20260824-161030_perlmutter_aaeb2b14,l01_allgather_dense_trace-610042_b16_k8_isolated,main,fc8e47070,
8,K2,comet,Comet,64,113.603,113.603,iter_max_median,l01_allgather_dense,flux,20260824-161030_perlmutter_aaeb2b14,l01_allgather_dense_trace-610042_b64_k8_isolated,main,fc8e47070,
8,K2,moonep,MoonEP,1,17.618,17.618,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-162712_perlmutter_0d5e000e,moonep_l01_nvshmem_getmem_trace-610042_b1_k8_isolated,main,fc8e47070,
8,K2,moonep,MoonEP,2,16.718,16.72,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-162712_perlmutter_0d5e000e,moonep_l01_nvshmem_getmem_trace-610042_b2_k8_isolated,main,fc8e47070,
8,K2,moonep,MoonEP,4,26.455,26.455,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-162712_perlmutter_0d5e000e,moonep_l01_nvshmem_getmem_trace-610042_b4_k8_isolated,main,fc8e47070,
8,K2,moonep,MoonEP,16,50.532,50.532,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-162712_perlmutter_0d5e000e,moonep_l01_nvshmem_getmem_trace-610042_b16_k8_isolated,main,fc8e47070,
8,K2,moonep,MoonEP,64,162.550,162.55,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-162712_perlmutter_0d5e000e,moonep_l01_nvshmem_getmem_trace-610042_b64_k8_isolated,main,fc8e47070,
8,K2,eplb,EPLB,1,7.974,7.974,iter_max_median,eplb_l01,eplb,20260824-161549_perlmutter_625fe535,eplb_l01_trace-610042_b1_k8_isolated,main,fc8e47070,
8,K2,eplb,EPLB,2,10.290,10.29,iter_max_median,eplb_l01,eplb,20260824-161549_perlmutter_625fe535,eplb_l01_trace-610042_b2_k8_isolated,main,fc8e47070,
8,K2,eplb,EPLB,4,15.967,15.967,iter_max_median,eplb_l01,eplb,20260824-161549_perlmutter_625fe535,eplb_l01_trace-610042_b4_k8_isolated,main,fc8e47070,
8,K2,eplb,EPLB,16,46.255,46.255,iter_max_median,eplb_l01,eplb,20260824-161549_perlmutter_625fe535,eplb_l01_trace-610042_b16_k8_isolated,main,fc8e47070,
8,K2,eplb,EPLB,64,173.827,173.827,iter_max_median,eplb_l01,eplb,20260824-161549_perlmutter_625fe535,eplb_l01_trace-610042_b64_k8_isolated,main,fc8e47070,
8,K2,epic,EPIC,1,9.933,9.933,iter_max_median,epic_l01_hc_m1,epic,20260824-161932_perlmutter_b61c1890,epic_l01_hc_m1_trace-610042_b1_k8_isolated,main,fc8e47070,
8,K2,epic,EPIC,2,10.879,10.88,iter_max_median,epic_l01_hc_m1,epic,20260824-161932_perlmutter_b61c1890,epic_l01_hc_m1_trace-610042_b2_k8_isolated,main,fc8e47070,
8,K2,epic,EPIC,4,12.845,12.845,iter_max_median,epic_l01_hc_m1,epic,20260824-161932_perlmutter_b61c1890,epic_l01_hc_m1_trace-610042_b4_k8_isolated,main,fc8e47070,
8,K2,epic,EPIC,16,28.462,28.462,iter_max_median,epic_l01_hc_m1,epic,20260824-161932_perlmutter_b61c1890,epic_l01_hc_m1_trace-610042_b16_k8_isolated,main,fc8e47070,
8,K2,epic,EPIC,64,93.794,93.794,iter_max_median,epic_l01_hc_m1,epic,20260824-161932_perlmutter_b61c1890,epic_l01_hc_m1_trace-610042_b64_k8_isolated,main,fc8e47070,
8,K2,ours1_tokencomm,1Ours(Token Comm),1,6.043,6.04,iter_max_median,l01_slipstream,flux,20260829-143710_perlmutter_0bdcd39b,l01_slipstream_trace-610042_b1_k8_isolated,main,3c5fb0cb6,
8,K2,ours1_tokencomm,1Ours(Token Comm),2,6.941,6.94,iter_max_mean,l01_slipstream,flux,20260829-143710_perlmutter_0bdcd39b,l01_slipstream_trace-610042_b2_k8_isolated,main,3c5fb0cb6,
8,K2,ours1_tokencomm,1Ours(Token Comm),4,9.814,9.81,iter_max_median,l01_slipstream,flux,20260829-143710_perlmutter_0bdcd39b,l01_slipstream_trace-610042_b4_k8_isolated,main,3c5fb0cb6,
8,K2,ours1_tokencomm,1Ours(Token Comm),16,23.273,23.27,iter_max_median,l01_slipstream,flux,20260829-143710_perlmutter_0bdcd39b,l01_slipstream_trace-610042_b16_k8_isolated,main,3c5fb0cb6,
8,K2,ours1_tokencomm,1Ours(Token Comm),64,80.644,80.64,iter_max_median,l01_slipstream,flux,20260829-143710_perlmutter_0bdcd39b,l01_slipstream_trace-610042_b64_k8_isolated,main,3c5fb0cb6,
8,K2,ours2_nooverlap,2Ours(expert balance + Routing),1,8.338,8.338,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-085958,llc_l01_s1_pv2_pv3c_eps025_trace-610042_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=-0.2%
8,K2,ours2_nooverlap,2Ours(expert balance + Routing),2,9.389,9.39,iter_max_median,llc_l01_s1_pv2,epic,20260827-135737_perlmutter_1b9af365,llc_l01_s1_pv2_trace-610042_b2_k8_isolated,main,57330291b,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,ours2_nooverlap,2Ours(expert balance + Routing),4,10.998,10.998,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-084021,llc_l01_s1_pv2_pv3c_eps025_trace-610042_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=0.0%
8,K2,ours2_nooverlap,2Ours(expert balance + Routing),16,24.79,24.79,iter_max_median,llc_l01_s1_pv2_pv3c_eps025,epic,20260915-084021,llc_l01_s1_pv2_pv3c_eps025_trace-610042_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=3.3%
8,K2,ours2_nooverlap,2Ours(expert balance + Routing),64,74.297,74.3,iter_max_median,llc_l01_s1_pv2,epic,20260827-140056_perlmutter_5100aafb,llc_l01_s1_pv2_trace-610042_b64_k8_isolated,main,57330291b,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,ours12,1+2,1,5.896,5.896,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-084021;20260915-085521,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=2 d_vs_loccap_twin=-1.9%
8,K2,ours12,1+2,2,6.476,6.48,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-144007_perlmutter_52fa3163,ours_l01_s1_pv2_r2_trace-610042_b2_k8_isolated,main,3c5fb0cb6,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,ours12,1+2,4,8.597,8.597,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-084021,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=1.2%
8,K2,ours12,1+2,16,19.159,19.159,iter_max_median,ours_l01_s1_pv2_r2_pv3c_eps025,ours,20260915-084021,ours_l01_s1_pv2_r2_pv3c_eps025_trace-610042_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=0.0%
8,K2,ours12,1+2,64,62.636,62.64,iter_max_median,ours_l01_s1_pv2_r2,ours,20260829-153816_perlmutter_05b96d0b,ours_l01_s1_pv2_r2_trace-610042_b64_k8_isolated,main,f3da6f3e2,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),1,7.001,7.001,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-084021,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-610042_b1_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=3.4%
8,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),2,9.881,9.88,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-034356_perlmutter_3a0508bc,ours_l01_s2_swap_force_p2p_r2_trace-610042_b2_k8_isolated,main,044aaf804,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
8,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),4,9.563,9.563,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-084021,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-610042_b4_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=0.5%
8,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),16,20.467,20.467,iter_max_median,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025,ours,20260915-084021,ours_l01_s2_swap_force_p2p_r2_pv3c_eps025_trace-610042_b16_k8_isolated,pv3,556843e,pv3c C=1/4 kernel=campaign n_capsules=1 d_vs_loccap_twin=0.7%
8,K2,ours12_dispatch,1+2 + expert dispatch (re-solve every iteration no expert movement),64,64.775,64.77,iter_max_median,ours_l01_s2_swap_force_p2p_r2,ours,20260829-035454_perlmutter_7313261e,ours_l01_s2_swap_force_p2p_r2_trace-610042_b64_k8_isolated,main,044aaf804,"pre_pv3c LocCap router, budget/topology not plotted, NOT re-measured"
16,Qwen,nvshmem_gemm,NVSHMEM a2av + GEMM,1,24.871,24.87,iter_max_mean,l01_nvshmem,nvshmem,20260831-063408_perlmutter_cec30dae,l01_nvshmem_trace-a2e8ab_b1_k8_isolated,main,e270e40ec,
16,Qwen,nvshmem_gemm,NVSHMEM a2av + GEMM,2,27.536,27.54,iter_max_mean,l01_nvshmem,nvshmem,20260831-063408_perlmutter_cec30dae,l01_nvshmem_trace-a2e8ab_b2_k8_isolated,main,e270e40ec,
16,Qwen,nvshmem_gemm,NVSHMEM a2av + GEMM,4,34.776,34.78,iter_max_mean,l01_nvshmem,nvshmem,20260831-063408_perlmutter_cec30dae,l01_nvshmem_trace-a2e8ab_b4_k8_isolated,main,e270e40ec,
16,Qwen,nvshmem_gemm,NVSHMEM a2av + GEMM,16,76.007,76.01,iter_max_mean,l01_nvshmem,nvshmem,20260831-063408_perlmutter_cec30dae,l01_nvshmem_trace-a2e8ab_b16_k8_isolated,main,e270e40ec,
16,Qwen,nvshmem_gemm,NVSHMEM a2av + GEMM,64,263.697,263.7,iter_max_mean,l01_nvshmem,nvshmem,20260831-063408_perlmutter_cec30dae,l01_nvshmem_trace-a2e8ab_b64_k8_isolated,main,e270e40ec,
16,Qwen,fast_gemm,FAST + GEMM,1,183.411,183.41,iter_max_median,l01_fast,fast,20260829-195329_perlmutter_347abe3e,l01_fast_trace-a2e8ab_b1_k8_e2e,fast-split,74c654b35,
16,Qwen,fast_gemm,FAST + GEMM,2,175.104,175.1,iter_max_median,l01_fast,fast,20260829-195329_perlmutter_347abe3e,l01_fast_trace-a2e8ab_b2_k8_e2e,fast-split,74c654b35,
16,Qwen,fast_gemm,FAST + GEMM,4,185.880,185.88,iter_max_median,l01_fast,fast,20260829-195329_perlmutter_347abe3e,l01_fast_trace-a2e8ab_b4_k8_e2e,fast-split,74c654b35,
16,Qwen,fast_gemm,FAST + GEMM,16,222.403,222.4,iter_max_median,l01_fast,fast,20260829-195329_perlmutter_347abe3e,l01_fast_trace-a2e8ab_b16_k8_e2e,fast-split,74c654b35,
16,Qwen,fast_gemm,FAST + GEMM,64,348.000,330,composed,l01_fast,fast,,,fast-split,,composed_native_wire+plan+gemm;recorded_swapped_across_models
16,Qwen,comet,Comet,1,16.324,16.324,iter_max_median,l01_allgather_dense,flux,20260824-165349_perlmutter_5948c807,l01_allgather_dense_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
16,Qwen,comet,Comet,2,18.646,18.65,iter_max_median,l01_allgather_dense,flux,20260824-165349_perlmutter_5948c807,l01_allgather_dense_trace-a2e8ab_b2_k8_isolated,main,fc8e47070,
16,Qwen,comet,Comet,4,24.430,24.43,iter_max_median,l01_allgather_dense,flux,20260824-165349_perlmutter_5948c807,l01_allgather_dense_trace-a2e8ab_b4_k8_isolated,main,fc8e47070,
16,Qwen,comet,Comet,16,65.671,65.671,iter_max_median,l01_allgather_dense,flux,20260824-165349_perlmutter_5948c807,l01_allgather_dense_trace-a2e8ab_b16_k8_isolated,main,fc8e47070,
16,Qwen,comet,Comet,64,234.386,234.386,iter_max_median,l01_allgather_dense,flux,20260824-165349_perlmutter_5948c807,l01_allgather_dense_trace-a2e8ab_b64_k8_isolated,main,fc8e47070,
16,Qwen,moonep,MoonEP,1,14.339,14.339,iter_max_median,moonep_l01_nvshmem_getmem,moonep,20260824-171034_perlmutter_f4796901,moonep_l01_nvshmem_getmem_trace-a2e8ab_b1_k8_isolated,main,fc8e47070,
