run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,routing_mode,routing_path,routing_sha256,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes,router,eps,placement_sha,incidence_remote,mean_nodes_per_token,layer,timing_mode,timing_accounting,planner_impl,replica_select,plan_comm_bytes
20260820-205015_perlmutter_5b289264,moonep_l01_nvshmem_getmem_trace-a625db_b16_k8_isolated,ok,perlmutter,moonep_l01_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""4G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:50:15Z,2026-08-20T20:50:55Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l01,,per_iter_gpu,,,
20260820-205015_perlmutter_5b289264,moonep_nvshmem_getmem_trace-a625db_b16_k8_isolated,ok,perlmutter,moonep_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""3G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:50:55Z,2026-08-20T20:51:16Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l0,,per_iter_gpu,,,
20260820-205015_perlmutter_5b289264,epic_l01_hc_m1_mig_fused_trace-a625db_b16_k8_isolated,ok,perlmutter,epic_l01_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:51:16Z,2026-08-20T20:51:39Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",d6,,,84047,2.564910888671875,l01,,per_iter_gpu,fused_dispatch,local_static,8192
20260820-205015_perlmutter_5b289264,epic_hc_m1_mig_fused_trace-a625db_b16_k8_isolated,ok,perlmutter,epic_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:51:39Z,2026-08-20T20:52:03Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",d6,,,84047,2.564910888671875,l0,,per_iter_gpu,fused_dispatch,local_static,8192
20260820-205015_perlmutter_5b289264,eplb_fused_l01_trace-a625db_b16_k8_isolated,ok,perlmutter,eplb_fused_l01,eplb_fused_ep,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_l01_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_l01_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""9G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:52:03Z,2026-08-20T20:52:24Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_l01_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l01,,per_iter_gpu,fused_dispatch,local_spread,0
20260820-205015_perlmutter_5b289264,eplb_fused_trace-a625db_b16_k8_isolated,ok,perlmutter,eplb_fused,eplb_fused_ep,isolated,w16x4_trace-5d25e8_b16_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.txt,b326db55dd4e58bff26318da45eaff60be14fcc83cdcd98319bfee775825e68a,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-5d25e8_b16_k8_id001.routing.txt,7f5079bfce52887fca868039cbd592ec8b396842632f989671772ea5a2cabc6f,16,8,128,4096,8192,bfloat16,16,4,4,cxi,32768,2048,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_trace-a625db_b16_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_trace-a625db_b16_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""9G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:52:24Z,2026-08-20T20:52:46Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/eplb_fused_trace-a625db_b16_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l0,,per_iter_gpu,fused_dispatch,local_spread,0
20260820-205015_perlmutter_5b289264,moonep_l01_nvshmem_getmem_trace-a625db_b32_k8_isolated,ok,perlmutter,moonep_l01_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-2d7aee_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.txt,8c5b3794f65420e2fb3c62a951d1bd35c6dd752e9e77b766b2c488557a488890,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.routing.txt,91ab2b1cc57c3f8dd4045254c8436e406785edd542eee77289d2836cf378ff75,32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b32_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b32_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:52:46Z,2026-08-20T20:53:24Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_l01_nvshmem_getmem_trace-a625db_b32_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l01,,per_iter_gpu,,,
20260820-205015_perlmutter_5b289264,moonep_nvshmem_getmem_trace-a625db_b32_k8_isolated,ok,perlmutter,moonep_nvshmem_getmem,moonep_balanced_a2av,isolated,w16x4_trace-2d7aee_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.txt,8c5b3794f65420e2fb3c62a951d1bd35c6dd752e9e77b766b2c488557a488890,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.routing.txt,91ab2b1cc57c3f8dd4045254c8436e406785edd542eee77289d2836cf378ff75,32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b32_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b32_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""5G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:53:24Z,2026-08-20T20:53:47Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/moonep_nvshmem_getmem_trace-a625db_b32_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",,,,,,l0,,per_iter_gpu,,,
20260820-205015_perlmutter_5b289264,epic_l01_hc_m1_mig_fused_trace-a625db_b32_k8_isolated,ok,perlmutter,epic_l01_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-2d7aee_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.txt,8c5b3794f65420e2fb3c62a951d1bd35c6dd752e9e77b766b2c488557a488890,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.routing.txt,91ab2b1cc57c3f8dd4045254c8436e406785edd542eee77289d2836cf378ff75,32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b32_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b32_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:53:47Z,2026-08-20T20:54:12Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_l01_hc_m1_mig_fused_trace-a625db_b32_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",d6,,,167729,2.5593414306640625,l01,,per_iter_gpu,fused_dispatch,local_static,8192
20260820-205015_perlmutter_5b289264,epic_hc_m1_mig_fused_trace-a625db_b32_k8_isolated,ok,perlmutter,epic_hc_m1_mig_fused,epic_hc_a2av,isolated,w16x4_trace-2d7aee_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.txt,8c5b3794f65420e2fb3c62a951d1bd35c6dd752e9e77b766b2c488557a488890,trace,"{""layer"": 92, ""pools"": ""mmlu/college_mathematics+mmlu/high_school_world_history+mmlu_ZH_CN/college_mathematics+mmlu_ZH_CN/high_school_world_history"", ""sem"": ""pernode""}",real,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_trace-2d7aee_b32_k8_id001.routing.txt,91ab2b1cc57c3f8dd4045254c8436e406785edd542eee77289d2836cf378ff75,32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b32_k8_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b32_k8_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""16G""}",23892cfc053b7310b556c06de920f28d97e55a69,1,,,,,,0,2026-08-20T20:54:12Z,2026-08-20T20:54:36Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260820-205015_perlmutter_5b289264/cells/epic_hc_m1_mig_fused_trace-a625db_b32_k8_isolated,,,"REVERSED-ORDER twin (NR-14 method rule). campaign-2 planner-v2 debut (fused-canonical, SCHEMA rules 4/5): eplb on the FusedEpDispatch wire (planner_impl=fused_dispatch, NO planning step, in-launch counts exchange in comm_ms, replica_select=local_spread default with lstatic twin, plan_comm~0/bytes=0); epic hc mig_fused on --hc_meta inwindow (op-derived splits/stable-scatter/sps/uc inside the dispatch bracket); moonep unchanged (authentic ported planner). NEW BINARY BOUNDARY: tags FLUX_FUSED_EP_DISPATCH_TAG + FLUX_A2AV_INWINDOW_META_TAG — never compare against campaign-1 capsules on any planning-inclusive or wire bracket.",d6,,,167729,2.5593414306640625,l0,,per_iter_gpu,fused_dispatch,local_static,8192
