run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes
20260805-140152_perlmutter_9670cc59,allgather_uniform_b2_k4_isolated,ok,perlmutter,allgather,allgather,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:01:52Z,2026-08-05T14:02:07Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,a2av_uniform_b2_k4_isolated,ok,perlmutter,a2av,a2av,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:02:07Z,2026-08-05T14:02:24Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_uniform_b2_k4_isolated,ok,perlmutter,hier,a2av_hier,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:02:24Z,2026-08-05T14:02:41Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_compress_uniform_b2_k4_isolated,ok,perlmutter,hier_compress,a2av_hier_compress,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,0.949951171875,25165824,25165824,0,1,0,2026-08-05T14:02:41Z,2026-08-05T14:02:57Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_compress_union_uniform_b2_k4_isolated,ok,perlmutter,hier_compress_union,a2av_hier_compress,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_A2AV_UNION_BCAST"": ""1"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_union_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_union_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,0.949951171875,25165824,25165824,0,1,0,2026-08-05T14:02:57Z,2026-08-05T14:03:16Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_union_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_compress_lb_union_uniform_b2_k4_isolated,ok,perlmutter,hier_compress_lb_union,a2av_hier_compress,isolated,w16x4_uniform_b2_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b2_k4_id001.txt,41039357c4cf22e76e18ba228370c79e26a683f219d804f5f1f77c2045c24211,uniform,{},2,4,128,4096,8192,bfloat16,16,4,4,cxi,4096,256,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_LB_UNION"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_lb_union_uniform_b2_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_lb_union_uniform_b2_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,0.949951171875,25165824,25165824,0,1,0,2026-08-05T14:03:16Z,2026-08-05T14:03:35Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_lb_union_uniform_b2_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,allgather_uniform_b8_k4_isolated,ok,perlmutter,allgather,allgather,isolated,w16x4_uniform_b8_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b8_k4_id001.txt,37eb6bda4a0fb1ee99bbbb710460789091a7930000c73434334135bbc1fd7859,uniform,{},8,4,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b8_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b8_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:03:35Z,2026-08-05T14:03:50Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/allgather_uniform_b8_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,a2av_uniform_b8_k4_isolated,ok,perlmutter,a2av,a2av,isolated,w16x4_uniform_b8_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b8_k4_id001.txt,37eb6bda4a0fb1ee99bbbb710460789091a7930000c73434334135bbc1fd7859,uniform,{},8,4,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b8_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b8_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:03:50Z,2026-08-05T14:04:07Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/a2av_uniform_b8_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_uniform_b8_k4_isolated,ok,perlmutter,hier,a2av_hier,isolated,w16x4_uniform_b8_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b8_k4_id001.txt,37eb6bda4a0fb1ee99bbbb710460789091a7930000c73434334135bbc1fd7859,uniform,{},8,4,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b8_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b8_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,,,,0,1,0,2026-08-05T14:04:07Z,2026-08-05T14:04:24Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_uniform_b8_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
20260805-140152_perlmutter_9670cc59,hier_compress_uniform_b8_k4_isolated,ok,perlmutter,hier_compress,a2av_hier_compress,isolated,w16x4_uniform_b8_k4_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b8_k4_id001.txt,37eb6bda4a0fb1ee99bbbb710460789091a7930000c73434334135bbc1fd7859,uniform,{},8,4,128,4096,8192,bfloat16,16,4,4,cxi,16384,1024,10,5,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_BLOCKING_WIRE"": ""1"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b8_k4_isolated/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b8_k4_isolated/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",a25eda6e5f5988aef898ac05eadc989d96273b17,1,0.95001220703125,100663296,100663296,0,1,0,2026-08-05T14:04:24Z,2026-08-05T14:04:42Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-140152_perlmutter_9670cc59/cells/hier_compress_uniform_b8_k4_isolated,,,l0algos v1 4n16r iso: allgather(flux)+torch-rows vs a2av/hier/hier_compress/union/lb_union; EARLY_LAUNCH+BLOCKING_WIRE isolated-latency config; G=128; topk via --topk override
