run_id,cell_id,status,platform,variant,comm_pattern,mode,matrix_id,matrix_path,matrix_sha256,family,family_params,budget_mib,topk,G,H,chunk_bytes,dtype,world_size,nnodes,ranks_per_node,fabric,ntokens,tokens_per_rank,iters,warmup_iters,sm_margin,deterministic,env_json,git_sha,git_dirty,wire_ratio,relay_ident_bytes,relay_balanced_bytes,correct_bitwise,correct_allclose,exit_code,start_ts,end_ts,log_dir,nsys_path,prof_path,notes
20260805-120645_perlmutter_0a4f1e8a,hier_compress_lb_union_uniform_b32_k8_nsys,ok,perlmutter,hier_compress_lb_union,a2av_hier_compress,nsys,w16x4_uniform_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b32_k8_id001.txt,f5db8cb6fa5b5d14bef94700e054cd460f5574e8187dfaa598501e83726edcee,uniform,{},32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,3,3,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_LB_UNION"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_A2AV_NVTX_PROXY"": ""1"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_uniform_b32_k8_nsys/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_uniform_b32_k8_nsys/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",cfced46c6accf9e43ed1810953e45c0e7e3d4bd1,0,0.5749969482421875,402653184,402653184,0,1,0,2026-08-05T12:06:47Z,2026-08-05T12:07:14Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_uniform_b32_k8_nsys,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_uniform_b32_k8_nsys/nsys,,"starvation campaign C2a: nsys+tile-trace capture, lb_union vs union, uniform + fanoutskew(0.9,0.1,0.9,0.1), b32 k8, isolated discipline, non-blocking wire"
20260805-120645_perlmutter_0a4f1e8a,hier_compress_union_uniform_b32_k8_nsys,ok,perlmutter,hier_compress_union,a2av_hier_compress,nsys,w16x4_uniform_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_uniform_b32_k8_id001.txt,f5db8cb6fa5b5d14bef94700e054cd460f5574e8187dfaa598501e83726edcee,uniform,{},32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,3,3,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_A2AV_NVTX_PROXY"": ""1"", ""FLUX_A2AV_UNION_BCAST"": ""1"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_uniform_b32_k8_nsys/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_uniform_b32_k8_nsys/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",cfced46c6accf9e43ed1810953e45c0e7e3d4bd1,0,0.5749969482421875,402653184,402653184,0,1,0,2026-08-05T12:07:14Z,2026-08-05T12:07:38Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_uniform_b32_k8_nsys,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_uniform_b32_k8_nsys/nsys,,"starvation campaign C2a: nsys+tile-trace capture, lb_union vs union, uniform + fanoutskew(0.9,0.1,0.9,0.1), b32 k8, isolated discipline, non-blocking wire"
20260805-120645_perlmutter_0a4f1e8a,hier_compress_lb_union_fanoutskew_b32_k8_nsys,ok,perlmutter,hier_compress_lb_union,a2av_hier_compress,nsys,w16x4_fanoutskew_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_fanoutskew_b32_k8_id001.txt,b78a95dd41a48ef38ace3d1f7d85cd28f0c356f61bd72ae11cc295f3313d4f3d,fanoutskew,{},32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,3,3,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_LB_UNION"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_A2AV_NVTX_PROXY"": ""1"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_fanoutskew_b32_k8_nsys/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_fanoutskew_b32_k8_nsys/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",cfced46c6accf9e43ed1810953e45c0e7e3d4bd1,0,0.4749755859375,255000576,255000576,0,1,0,2026-08-05T12:07:38Z,2026-08-05T12:08:01Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_fanoutskew_b32_k8_nsys,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_lb_union_fanoutskew_b32_k8_nsys/nsys,,"starvation campaign C2a: nsys+tile-trace capture, lb_union vs union, uniform + fanoutskew(0.9,0.1,0.9,0.1), b32 k8, isolated discipline, non-blocking wire"
20260805-120645_perlmutter_0a4f1e8a,hier_compress_union_fanoutskew_b32_k8_nsys,ok,perlmutter,hier_compress_union,a2av_hier_compress,nsys,w16x4_fanoutskew_b32_k8_id001,/pscratch/sd/y/yufeid/workspace/andrewy/a2av_test_matrices/generated/w16x4_fanoutskew_b32_k8_id001.txt,b78a95dd41a48ef38ace3d1f7d85cd28f0c356f61bd72ae11cc295f3313d4f3d,fanoutskew,{},32,8,128,4096,8192,bfloat16,16,4,4,cxi,65536,4096,3,3,8,0,"{""CUDA_DEVICE_MAX_CONNECTIONS"": ""8"", ""FLUX_A2AV_EARLY_LAUNCH"": ""1"", ""FLUX_A2AV_MAX_RECV_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_RELAY_NTOKENS"": ""163840"", ""FLUX_A2AV_MAX_STAGE_NTOKENS"": ""163840"", ""FLUX_A2AV_NVTX_PROXY"": ""1"", ""FLUX_A2AV_UNION_BCAST"": ""1"", ""FLUX_EXTRA_TORCHRUN_ARGS"": ""--redirects 3 --log-dir /pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_fanoutskew_b32_k8_nsys/torchrun"", ""FLUX_SWEEP_ISOLATED_ITERS"": ""1"", ""FLUX_SWEEP_RECORD_DIR"": ""/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_fanoutskew_b32_k8_nsys/records"", ""FLUX_TEST_DETERMINISTIC"": ""0"", ""NVSHMEM_SYMMETRIC_SIZE"": ""6G""}",cfced46c6accf9e43ed1810953e45c0e7e3d4bd1,0,0.4749755859375,255000576,255000576,0,1,0,2026-08-05T12:08:01Z,2026-08-05T12:08:27Z,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_fanoutskew_b32_k8_nsys,/pscratch/sd/y/yufeid/workspace/andrewy/sweep_data/20260805-120645_perlmutter_0a4f1e8a/cells/hier_compress_union_fanoutskew_b32_k8_nsys/nsys,,"starvation campaign C2a: nsys+tile-trace capture, lb_union vs union, uniform + fanoutskew(0.9,0.1,0.9,0.1), b32 k8, isolated discipline, non-blocking wire"
